Mon Feb 06 03:24:51 +0000 2017 | Fuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuck.
Mon Jul 15 08:31:06 +0000 2013 | Due to excess demand I am no longer accepting prayers for world peace, ponies, promotions, sports victories or a night with Natalie Portman.
Mon Jul 15 05:25:59 +0000 2013 | Retweet this to raise awareness of this tweet. #EveryRTMakesADifference
Mon Jul 15 03:57:52 +0000 2013 | You can lead a horse to water but you can't make him accept that the water wasn't placed there by an invisible sky-horse.
Mon Jul 15 00:43:52 +0000 2013 | Imagine if your boss had a son and as long as you hung out with him you could treat people in the office like shit and never lose your job.
Sun Jul 14 04:44:46 +0000 2013 | For the last time: this is not a parody account. I am God, tweeting as God, using an iPhone like God, and speaking just like fucking God.
Sun Jul 14 03:33:53 +0000 2013 | Even I think Zimmerman was guilty, and I'm an old white guy.
Sun Jul 14 02:41:40 +0000 2013 | I have never been more ashamed of making Florida the model for the human penis.
Sun Jul 14 02:04:21 +0000 2013 | Injustice is the fabric holding the universe together.
Sun Jul 14 01:58:48 +0000 2013 | Give a man a fish and he'll eat for a day. But why are you walking around giving men fish? That's weird, dude.
Sat Jul 13 16:52:45 +0000 2013 | The far far right is old and white
Deep in the heart of Texas.
They flash their badge inside your vaj
Deep in the heart of Texas.
Sat Jul 13 03:11:55 +0000 2013 | It's always the people who believe in divine judgment who deserve it the most.
Fri Jul 12 21:56:22 +0000 2013 | Once in a while people do something so stupid, even My son yells "Jesus fucking Christ!"
Fri Jul 12 17:41:04 +0000 2013 | No matter what the verdict in the #ZimmermanTrial, he's already guilty of one thing: murder.
Fri Jul 12 15:41:55 +0000 2013 | It's not that he liked big butts; it's that he could not lie. THAT'S why Sir Mix-a-Lot deserved his knighthood.
Fri Jul 12 14:14:36 +0000 2013 | You are 100% biodegradable. #green
Fri Jul 12 03:24:40 +0000 2013 | SHARKNADO SEQUELS

Wolfcano
Bearnami
Hippoquake
Piranhurricane
Tarantulavalanche
Lizard Blizzard
Fri Jul 12 01:20:54 +0000 2013 | Sharknados! Why didn't I think of that?
Wed Jul 10 23:52:58 +0000 2013 | Which came first, the chicken or the egg? Neither. The rooster came first.
Wed Jul 10 15:54:25 +0000 2013 | The least developed form of man is Homo phobicus.
Wed Jul 10 04:38:35 +0000 2013 | The most "traditional American values" include respecting the land, living in tents, and using every part of the buffalo.
Wed Jul 10 01:07:21 +0000 2013 | I just fucking hate Sarah Palin.
Tue Jul 09 23:31:44 +0000 2013 | Mexico is now the world's fattest populous country. America is #2. Canada's not even Top Ten! Dammit, hosers, put extra syrup on that bacon!
Tue Jul 09 19:39:49 +0000 2013 | I can beat up Thor any day of the week. Including his.
Tue Jul 09 13:30:18 +0000 2013 | Life is a journey. Death is the destination.
Tue Jul 09 05:42:16 +0000 2013 | I've got the best fans in the whole world because they're the kind of fans willing to kill themselves and each other to prove they are.
Tue Jul 09 01:21:32 +0000 2013 | The bad weather will continue until the climate improves.
Mon Jul 08 15:51:03 +0000 2013 | That awkward moment when you tell Eve a tiny man will be living in her uterus for 9 months before emerging watermelon-sized from her vagina.
Mon Jul 08 04:47:04 +0000 2013 | "It was God's will" is functionally indistinguishable from "Shit happens".
Mon Jul 08 00:08:31 +0000 2013 | It all makes sense if you don't think about it.
Sun Jul 07 23:46:12 +0000 2013 | Earth was the first world I created. It has all kinds of problems. #firstworldproblems
Sun Jul 07 22:30:33 +0000 2013 | I wish Twitter would verify Me. Hell, I wish ANYBODY would verify Me.
Sun Jul 07 16:25:21 +0000 2013 | You're welcome, Britain.
Sat Jul 06 00:22:51 +0000 2013 | I call your name during sex.
Fri Jul 05 19:30:33 +0000 2013 | Egypt is one of those rare countries whose "good old days" were in 2,000 B.C.
Fri Jul 05 17:57:47 +0000 2013 | Paranoia can be a rewarding alternative to accepting the fact nobody cares about you.
Fri Jul 05 14:44:38 +0000 2013 | To the many Americans waking up this morning with a patriotism hangover: I'm afraid the only cure is invading another country.
Fri Jul 05 05:07:07 +0000 2013 | Retweet this if you don't believe in its Author.
Fri Jul 05 01:05:41 +0000 2013 | A fireworks show is like a gay missile attack.
Thu Jul 04 23:20:22 +0000 2013 | Having a BBQ in heaven. I just swiped one of Adam's ribs. Seems like old times.
Thu Jul 04 22:51:27 +0000 2013 | Here's an interview with a guy who claims to work with Me but way overstates his involvement. Plus he mumbles a lot. http://t.co/yx7EPd5g63
Thu Jul 04 22:18:16 +0000 2013 | The main difference between the Gay Pride parade and the Fourth of July parade is the people in the Gay Pride parade KNOW they're gay.
Thu Jul 04 16:24:03 +0000 2013 | "We hold these truths to be self-evident, that all men are created equal." - A man who owned other men.
Wed Jul 03 18:15:46 +0000 2013 | I Saved the Queen!
Wed Jul 03 16:48:37 +0000 2013 | Wow, Andy Murray really looked Scottish in those first two sets. But he took that third like a true Englishman!
Wed Jul 03 16:41:37 +0000 2013 | To the people asking Me to intervene in Tahrir: Sorry, but acting in the best interest of Egyptians has never been My strong suit.
Wed Jul 03 15:03:43 +0000 2013 | "Hail Satan" is trending. Good for him! He's a hard-working guy who doesn't get enough credit.
Wed Jul 03 05:31:58 +0000 2013 | You're My World of Warcraft.
Tue Jul 02 16:40:45 +0000 2013 | For many people, "live and learn" is one task too many.
Tue Jul 02 13:02:34 +0000 2013 | Jews, Christians and Muslims all worship the same God. I'm like pie: Sometimes plain, and sometimes Allah mode.
Tue Jul 02 02:35:29 +0000 2013 | How did that one kid in kindergarten who hit people and threw tantrums and made everybody miserable grow up to be half the adult population?
Mon Jul 01 22:54:19 +0000 2013 | The wise man chooses his words carefully, while the fool says stupid shit.
Mon Jul 01 14:24:05 +0000 2013 | Happy Canada Day to the country whose job is to sit on top of America and keep it from exploding.
Sun Jun 30 20:11:09 +0000 2013 | I worked in the cloud before it was cool.
Sun Jun 30 18:25:42 +0000 2013 | Sexuality is a choice. Mine.
Sun Jun 30 17:19:11 +0000 2013 | "God is just dog backwards!" But in German God is Gott, which backwards is Ttog, which stands for... @TheTweetOfGod. #game #set #match
Sun Jun 30 14:00:44 +0000 2013 | You are the result of both four billion years of evolution and two minutes of drunken rubbing.
Sun Jun 30 04:51:17 +0000 2013 | Retweeting this counts as going to church. Favoriting this counts as filling the collection plate.
Sun Jun 30 02:17:44 +0000 2013 | If you had more money you'd be happier.
Sun Jun 30 00:41:16 +0000 2013 | Dance like nobody's watching. But masturbate like everyone is.
Sat Jun 29 13:56:57 +0000 2013 | Sometimes I love you all so much I want to kill you and bring you up here and hug you.
Sat Jun 29 06:09:39 +0000 2013 | There's no such thing as God's law. But there is such a thing as God slaw. I make it with paprika! #qualitysidedish
Sat Jun 29 02:03:59 +0000 2013 | Just because some idiot disagrees with you doesn't make you not an idiot.
Fri Jun 28 00:24:12 +0000 2013 | Everyone at the #NBADraft is thanking Me. You're welcome, fellas! Looking forward to deciding who wins your games!
Thu Jun 27 05:06:59 +0000 2013 | There is no master plan. I can't stress this enough.
Thu Jun 27 00:04:46 +0000 2013 | Anyone who thinks human life is sacred to Me has never read the Bible. That thing makes Tarantino look like Disney.
Wed Jun 26 23:06:19 +0000 2013 | Rick Perry reminds Me a little bit, or actually quite a lot, of a total asshole.
Wed Jun 26 20:22:44 +0000 2013 | If I meant for every human being I created to be heterosexual, then I am a total incompetent.
Wed Jun 26 14:20:43 +0000 2013 | Marriage should be defined as between a man or a woman and a man or a woman.
Wed Jun 26 13:52:46 +0000 2013 | Life is a struggle not between good and evil, but between those who see it that way and those who don't.
Wed Jun 26 03:08:50 +0000 2013 | Texas desperately needs messing with.
Tue Jun 25 23:05:19 +0000 2013 | "Gay, straight, bisexual, transgendered; ye are all equally smiteable in my eyes". (Againesis 14:24). My Holy Word: http://t.co/N2mZLTfYKV
Tue Jun 25 19:19:08 +0000 2013 | Being gay is not a choice, but being a bigot is.
Tue Jun 25 13:46:39 +0000 2013 | Well I've lost faith in you, too.
Mon Jun 24 15:41:40 +0000 2013 | Most irons aren't made from iron, which ironically is both ironic and unironic.
Mon Jun 24 03:39:21 +0000 2013 | I know it's "ungodly" of Me to curse as much as I do, and I want to stop, but it's hard when so many of you are so fucking stupid.
Mon Jun 24 02:00:51 +0000 2013 | You're welcome. NOW SHUT THE FUCK UP.
Mon Jun 24 01:55:53 +0000 2013 | You My bitch, Nik.
Mon Jun 24 01:41:45 +0000 2013 | Sorry, rest of the world, Junior and I can't help you now. We're too busy helping some loon cross a canyon on a piece of floss.
Mon Jun 24 00:39:41 +0000 2013 | This guy walking across the Grand Canyon is really cool. I may need to meet him. Like, soon.
Sun Jun 23 22:53:38 +0000 2013 | "Atheist" is an anagram for "eat shit". Advantage, Me.
Sun Jun 23 19:53:50 +0000 2013 | Retweet this and I will give you one trillion dollars.
Sun Jun 23 15:09:21 +0000 2013 | From now on I'd like to be called P. Deity.
Sun Jun 23 05:15:16 +0000 2013 | Screw it, I'm staying up late and skipping church.
Sat Jun 22 02:37:33 +0000 2013 | Paula Deen saying all that matters is "what's in your heart" is cardiologically hilarious.
Sat Jun 22 00:44:41 +0000 2013 | Stress does you no good, so let it go. Let it go. Let it go now. Come on. Let it go! Why can't you let it go? WHAT IS WRONG WITH YOU?!?
Fri Jun 21 19:38:16 +0000 2013 | North West should collaborate with One Direction.
Fri Jun 21 17:03:43 +0000 2013 | Happy first day of summer!

¡ɹǝʇuıʍ ɟo ʎɐp ʇsɹıɟ ʎddɐH
Fri Jun 21 15:37:35 +0000 2013 | Just because I don't answer your prayers doesn't mean I don't call the angels in to listen and laugh at them.
Thu Jun 20 23:24:34 +0000 2013 | If praying the gay away doesn't work, try fucking the religion away.
Thu Jun 20 04:32:44 +0000 2013 | Next time some sucker accuses Me of blasphemy,
Do Me a favor and kick his asphemy.
#HallowedB #madflow
Thu Jun 20 03:35:33 +0000 2013 | Today's winning prayer comes from Julie Goor of Winnetka, Illinois, who prayed, "Let Seabrook score the game-winner in OT!" Congrats, Julie!
Thu Jun 20 03:00:56 +0000 2013 | I giveth and I taketh away and it maketh no damn sense.
Thu Jun 20 00:17:47 +0000 2013 | Tony Soprano was the kind of mob boss I wish I'd been.
Wed Jun 19 04:24:38 +0000 2013 | Wow, I really enjoyed deciding who won that game.
Wed Jun 19 03:53:38 +0000 2013 | #Spurs fans, #Heat fans, make your case to Me. Hurry up; I'm due in a meth-head's delusion in ten minutes.
Tue Jun 18 22:35:18 +0000 2013 | The thing you are currently stressing over at work is stupid. This is always true, for everyone.
Tue Jun 18 17:51:50 +0000 2013 | Just because someone's richer or more famous or talented doesn't mean they're happy. It just means they're happier than YOU.
Tue Jun 18 17:08:59 +0000 2013 | The big difference between me and Kanye is I impregnated a virgin, whereas Kanye... well, did not.
Tue Jun 18 02:47:44 +0000 2013 | Sometimes Jesus asks himself, "What would some self-righteous hypocrite do?"
Tue Jun 18 00:16:18 +0000 2013 | People loooove talking about the weather and haaaate talking about the climate.
Mon Jun 17 14:09:09 +0000 2013 | Canada, never elect mayors again.
Mon Jun 17 02:55:14 +0000 2013 | You're welcome, Danny Green! It was a pleasure for Me to personally ensure you played well and your team won tonight! #ThatsWhatImHereFor
Mon Jun 17 01:43:49 +0000 2013 | Deciding the outcome of sporting events is the toughest part of My job.
Sun Jun 16 21:38:59 +0000 2013 | You're welcome, Phil.
Sun Jun 16 19:22:30 +0000 2013 | Never be afraid to fail. What's the point? You're gonna fail anyway, you failure. #truth
Sun Jun 16 15:53:03 +0000 2013 | Jesus also made Me breakfast in bed. It's wafers and wine. #awkward #nothungry
Sun Jun 16 13:48:31 +0000 2013 | Happy Father's Day from your heavenly deadbeat Dad.
Sun Jun 16 02:41:21 +0000 2013 | Retweet this to let your followers know you're available for sex tonight.
Sat Jun 15 04:26:05 +0000 2013 | I could totally beat Superman in a fight.
Fri Jun 14 18:27:46 +0000 2013 | Today is Flag Day, America, so be sure to take a moment to thank the Chinese for making all your flags.
Fri Jun 14 18:02:15 +0000 2013 | Priests should not have to live in a state of forced celibacy, but be free to marry and let celibacy slowly descend upon them the usual way.
Fri Jun 14 15:32:52 +0000 2013 | Facts are what beliefs want to be when they grow up.
Fri Jun 14 02:24:23 +0000 2013 | You are free to criticize athletes. They are free to criticize you too of course, but they don't, because your job is dull and no one cares.
Fri Jun 14 02:06:55 +0000 2013 | "Despicable Me 2" was My original title for the New Testament.
Fri Jun 14 00:31:53 +0000 2013 | What's it going to take to get you to buy My book http://t.co/W3sRkyDGaq?
A rave from the New York Times? 
Fine:
http://t.co/ET1HTDEJ0w
Thu Jun 13 20:56:04 +0000 2013 | Father's Day's coming up. I bet Jesus gets Me cuff links again. #passiveaggressive
Thu Jun 13 16:34:58 +0000 2013 | When bad things happen to you don't take it personally, because I barely know you.
Wed Jun 12 18:57:38 +0000 2013 | I support marijuana. I created it for you. In fact the Garden of Eden was full of it. That was Eve's downfall. She got the munchies.
Wed Jun 12 03:38:27 +0000 2013 | Before you judge someone, stop and think about how fun it's going to be.
Wed Jun 12 01:22:56 +0000 2013 | Techies: Anyone know how to convert an HTML file to Christianity? I tried baptizing the computer but it only made it worse.
Tue Jun 11 23:58:17 +0000 2013 | St. Fu is the patron saint of shutting the fuck up.
Tue Jun 11 23:42:05 +0000 2013 | I find the vast majority of you profoundly unpleasant.
Tue Jun 11 15:13:12 +0000 2013 | John 3:16. Matthew 3:17. Luke 3:18. It was a very close race.
Tue Jun 11 03:42:01 +0000 2013 | Isn't it far more comforting to believe shit happens for no reason than that shit happens because I'm an angry son of a bitch?
Tue Jun 11 02:52:57 +0000 2013 | Artificial intelligence can never replace natural stupidity.
Tue Jun 11 02:52:57 +0000 2013 | Artificial intelligence can never replace natural stupidity.
Tue Jun 11 01:17:24 +0000 2013 | Once you go black hole, you never go back. That is literally true.
Mon Jun 10 21:51:03 +0000 2013 | Tebow to the Patriots?
BRADY: What'd you do last night?
TEBOW: Study the Bible. You?
BRADY: Bang Gisele Bundchen.
[Awkward silence.]
Mon Jun 10 18:30:37 +0000 2013 | I'm bigger than the Beatles!
Mon Jun 10 16:13:02 +0000 2013 | People often say things in the heat of anger that in hindsight they regret not accompanying with a punch in the face.
Mon Jun 10 15:22:50 +0000 2013 | Even on the first day of Creation I remember thinking to Myself, "I hate Mondays".
Sun Jun 09 23:53:03 +0000 2013 | The NSA knows more about you than I do.
Sun Jun 09 20:49:54 +0000 2013 | Time is money. Money talks. So time talks. But talk is cheap. So time is cheap. But time is money. So money is cheap. Which it's not.
Sun Jun 09 19:39:26 +0000 2013 | Lying makes Jesus cry. Stealing makes Jesus cry. Jaywalking makes Jesus cry. A real pussy, that kid.
Sun Jun 09 17:49:57 +0000 2013 | There is a book with stories about incest, genocide, rape and crucifixion in almost every hotel room in the world.
Sun Jun 09 16:12:54 +0000 2013 | Every time you sing "What a Friend We Have in Jesus" I'm reminded how much I disapprove of My son's friends.
Sun Jun 09 14:13:02 +0000 2013 | I need to be told how great I am at least once a week by everybody because while I am perfect I am also very emotionally needy.
Sun Jun 09 04:28:13 +0000 2013 | I watch sporting events and decide their outcome because that is a very important priority for Me.
Sun Jun 09 04:06:02 +0000 2013 | You're welcome, Chicago.
Sat Jun 08 23:09:10 +0000 2013 | I designed the sun to be 100% solar-powered. #green
Sat Jun 08 16:01:29 +0000 2013 | The reason I ask for so much money is I have a child to support.
Sat Jun 08 04:35:40 +0000 2013 | In America it's 'humor'. In England it's 'humour'. In Germany it's 'unheard-of'.
Sat Jun 08 03:52:54 +0000 2013 | Americans consume 80% of the world's painkillers. Amazing, since they suffer only .0008% of the world's pain.
Fri Jun 07 15:44:53 +0000 2013 | Nadal and Djokovic create more from clay than I did.
Fri Jun 07 04:32:27 +0000 2013 | The hardest part about being perfect is I have no excuse when I screw things up.
Wed Jun 05 20:45:50 +0000 2013 | Not feeling too good. May call in nonexistent tomorrow.
Wed Jun 05 05:01:49 +0000 2013 | Child molestation! THAT was what I meant to outlaw in the Ten Commandments. Oh, and rape. #NowIRemember
Wed Jun 05 00:21:51 +0000 2013 | The harder you believe in something, the nothinger of a difference it makes.
Tue Jun 04 20:55:08 +0000 2013 | Can oral sex cause throat cancer? Possibly. Can the lack of oral sex cause marriage cancer? Definitely.
Mon Jun 03 18:59:27 +0000 2013 | In a dictatorship, one man fucks up the country. In a democracy, everyone does it together. #occupygezi
Mon Jun 03 03:26:55 +0000 2013 | I support the separation of church and reality.
Mon Jun 03 01:20:47 +0000 2013 | Turkey's Islamist President says "Whoever drinks alcohol is alcoholic." By that logic whoever holds power is autocratic. #occupygezi
Sun Jun 02 23:45:42 +0000 2013 | People who believe in "traditional marriage" are nostalgic for the days of dowries, aristocratic inbreeding, and war rape.
Sun Jun 02 21:28:45 +0000 2013 | My love for you is unconditional, provided you do and think exactly as I say.
Sun Jun 02 03:26:44 +0000 2013 | Everything happens for a reason, and the reason is I don't know what I'm doing.
Sun Jun 02 02:38:33 +0000 2013 | One thing makes Christianity superior to Judaism and Islam: grilled cheese with bacon.
Sat Jun 01 22:05:23 +0000 2013 | If you think about it, the fact that people swear to tell the truth, the whole truth and nothing but the truth on the Bible is pretty funny.
Fri May 31 23:10:09 +0000 2013 | Please stay safe, Oklahoma, because evidently I'm angry at you again for absolutely no reason.
Fri May 31 21:50:41 +0000 2013 | It's not that 10% of you came out wrong, it's that I'm 10% gay.

http://t.co/L7COcmMajx
Fri May 31 19:39:45 +0000 2013 | Retweet this and win eternal life and/or $2 off your next burrito at Chipotle!
Fri May 31 00:20:46 +0000 2013 | The twist ending to M. Night Shyamalan's career is that it turns out it was dead the whole time.
Thu May 30 22:20:11 +0000 2013 | My social media consultant says I need to do a better job using hashtags. #FuckThatGuy
Thu May 30 16:17:46 +0000 2013 | As of today I'm officially off sneeze duty. You want your mucus blessed, bring it to a priest.
Thu May 30 04:46:01 +0000 2013 | If you're a straight married person who thinks same-sex marriage brings shame on you shame on you.
Thu May 30 04:27:35 +0000 2013 | Ancient cryptic thrice-translated self-contradictory texts are the best way to convey moral precepts.
Wed May 29 23:55:16 +0000 2013 | Hey, you've reached God. I'm not here now, but if you leave your name, number and a brief message, I will never ever ever return your call.
Wed May 29 20:31:37 +0000 2013 | I really appreciate all the hate you spread and killing you do in My name. It's exactly what I want and the best use of your time on Earth.
Tue May 28 22:36:31 +0000 2013 | You keep praying to Me, and I keep not answering! It's hilarious, really.
Tue May 28 14:50:14 +0000 2013 | When I work in mysterious ways it's called grace. When you work in mysterious ways it's called grounds for termination.
Tue May 28 14:14:51 +0000 2013 | Your right to be stupid does not change the fact that you're stupid.
Tue May 28 13:31:12 +0000 2013 | I don't wake up thinking "I need to kill 155,000 people today." But then this happens, that happens, yada yada yada, and 155,000 people die.
Tue May 28 01:08:13 +0000 2013 | If ignorance is bliss, why is the world so unhappy?
Mon May 27 21:38:32 +0000 2013 | The question is no longer "What kind of world are you leaving for your children?" but "Why even bother having children?"
Mon May 27 18:33:25 +0000 2013 | Good things come to those who pay for them.
Mon May 27 01:10:35 +0000 2013 | "RIP Lady Gaga" is trending? Please! Lady Gaga's not going to die. At least not until Madonna does it first.
Mon May 27 01:03:19 +0000 2013 | I've made a huge mistake.
Sun May 26 22:41:27 +0000 2013 | Yes!!!

@TheTweetOfGod 723.9K followers
@RichardDawkins 723.6K followers

Believe in THAT, Dick! 
It's no "delusion"!
I WIN I WIN I WIN!!!
Sun May 26 18:01:16 +0000 2013 | Am I pro-life? Yes, but if you're familiar with My work you know I'm not exactly anti-death, either.
Sun May 26 13:54:04 +0000 2013 | It's not that I don't exist. It's that I don't give a crap.
Sun May 26 04:34:58 +0000 2013 | Man shall not live on bread alone. Yet it is easy to forget this at restaurants and end up full before the appetizer.
Sun May 26 01:00:05 +0000 2013 | The first person to call you a jerk is probably just jealous, but the hundredth may be on to something.
Sat May 25 17:44:42 +0000 2013 | My brain says robot apocalypse, but My heart says zombie apocalypse. #torn
Sat May 25 15:07:38 +0000 2013 | Heaven is like arriving at Disneyland. Hell is like still being at Disneyland three weeks later.
Sat May 25 03:41:56 +0000 2013 | "Why did you create mosquitoes?" A better question is "Why did you create people?" Answer: to feed the mosquitoes.
Fri May 24 21:43:46 +0000 2013 | Orgasms are My way of apologizing for everything other than orgasms.
Fri May 24 19:28:27 +0000 2013 | #FF Me or I'll fucking kill you.
Fri May 24 18:49:28 +0000 2013 | Pope Francis says atheists can go to heaven? Great. There goes the neighborhood.
Fri May 24 17:40:21 +0000 2013 | This Memorial Day weekend, please remember those who died defending America as you pass out in a pool of vomit at your neighbor's barbecue.
Fri May 24 09:02:04 +0000 2013 | Reason is a machete in a bullshit forest.
Fri May 24 03:21:02 +0000 2013 | I am watching you read this. And I know your inmost thoughts about it. And I control your life. And I love you. #notcreepythough
Fri May 24 00:36:17 +0000 2013 | When people say bad things about Me it's hurtful because, though perfect, omnipotent and incomprehensibly transcendent, I'm very sensitive.
Thu May 23 17:20:30 +0000 2013 | Why do bad things happen to good people? To balance out the good things that happen to bad people.
Thu May 23 15:24:21 +0000 2013 | CNN just wondered if I'm sending disasters to punish you for your sins. No, I'm sending them to punish you for CNN.
Thu May 23 04:58:16 +0000 2013 | Telling people to kill in My name was probably the worst PR advice I ever received.
Thu May 23 00:40:49 +0000 2013 | If you don't think you can go gay to heaven, go straight to hell.
Wed May 22 22:02:42 +0000 2013 | @TheTweetOfGod    698.4K followers
@RichardDawkins     714.8K followers

Help Me, tweeps. Spread My word so I can catch this bastard.
Wed May 22 21:09:43 +0000 2013 | Paris Hilton's upcoming album is not a sign of the Apocalypse. It IS the Apocalypse.
Wed May 22 19:52:31 +0000 2013 | Reading is fundamental but misreading is fundamentalism.
Tue May 21 22:32:18 +0000 2013 | Two's company. Three's a crowd. Seven billion's a clusterfuck.
Tue May 21 20:10:48 +0000 2013 | Power tends to corrupt. Absolute power corrupts absolutely. I'm omnipotent. Do the math.
Tue May 21 16:30:04 +0000 2013 | "God is good?" Only in the same way that Bob is boob.
Tue May 21 15:55:08 +0000 2013 | In honor of National Vegetarian Week, I hereby declare cows plants.
Tue May 21 15:16:40 +0000 2013 | Want to help? Donate. #PayForOklahoma
Tue May 21 13:58:30 +0000 2013 | Sometimes things have to get worse before they can get even worse.
Mon May 20 20:53:00 +0000 2013 | For the record, Pat Robertson, Oklahoma has done absolutely nothing to deserve this.
Mon May 20 02:53:57 +0000 2013 | Taylor Swift is Artist of the Year? Humanity, we are never ever getting back together.
Mon May 20 02:41:35 +0000 2013 | Music stars always thank Me for their God-given talent when they should be thanking Me for the public's God-forsaken taste.
Sun May 19 20:25:05 +0000 2013 | Why are all the good ones either married, gay, or turned off by your numerous physical and emotional flaws?
Sun May 19 17:10:07 +0000 2013 | Your life flashes before your eyes right before you die. It takes an average of 70-80 years.
Sun May 19 15:15:10 +0000 2013 | Go to a large building with uncomfortable seating and praise Me in the presence of others for at least an hour or you'll go to hell.
Sun May 19 04:26:24 +0000 2013 | Curiosity either killed or did not kill Schrödinger's cat.
Sun May 19 00:45:34 +0000 2013 | There is no past. There is no future. There is only this moment. And you're using it to read this?!?
Sat May 18 05:05:11 +0000 2013 | Any atheist who retweets this is going to hell for eternity.
Sat May 18 02:18:19 +0000 2013 | The problem with government of the people, by the people and for the people is the people.
Fri May 17 13:48:21 +0000 2013 | Feel that rumble, Ontario? That's Me laughing at Rob Ford.
Fri May 17 05:26:15 +0000 2013 | Retweet this if the mayor of your country's largest city smokes crack.
Fri May 17 00:15:14 +0000 2013 | Someone just asked Me, "Can I have a Ferrari and a huge cock?" No one's got both, My friend.
Thu May 16 21:41:53 +0000 2013 | Why is it that when someone says a very nice thing no one ever responds, "Go to heaven!"
Thu May 16 20:43:32 +0000 2013 | The housetop. The housetop. The housetop combusteth. Fetch thee not the water; let the motherfornicator burn. Burn, motherfornicator. Burn.
Thu May 16 16:06:27 +0000 2013 | To err is human, to refuse to acknowledge it even more so.
Thu May 16 01:12:51 +0000 2013 | Instead of looking for things that divide you look for things that bring you together, like the way you all look for things that divide you.
Wed May 15 22:53:16 +0000 2013 | What doesn't kill you can still really, really hurt.
Wed May 15 05:35:38 +0000 2013 | If you pray long enough and hard enough, I'll get tired of laughing.
Wed May 15 02:31:08 +0000 2013 | Once you realize nothing makes any sense, everything makes perfect sense.
Tue May 14 15:31:33 +0000 2013 | I bless America. There. I said it. Now stop fucking asking.
Tue May 14 02:07:48 +0000 2013 | Sorry, Toronto. Your mayor's just too unforgivable.
Tue May 14 00:32:10 +0000 2013 | Congratulations, Michele Bachmann! Now that Minnesota has approved gay  marriage, you're finally free to marry your gay husband!
Mon May 13 22:39:03 +0000 2013 | Minnesota just approved gay marriage. That's St. Paul 1, St. Paul 0.
Mon May 13 19:58:33 +0000 2013 | Sex is a unique and sacred act that should only be used for procreation or when you're horny.
Sun May 12 21:40:51 +0000 2013 | What would Jesus do? Today, take Mary out to Olive Garden.
Sun May 12 15:32:12 +0000 2013 | I could kill you all Myself, but it's more
fun watching you do it.
Sun May 12 02:28:51 +0000 2013 | If you believe in astrology, your charts indicate you were born yesterday.
Sat May 11 23:45:58 +0000 2013 | I am perfect, omnipotent and all-knowing. Nevertheless, this world was the best I could do.
Sat May 11 23:11:53 +0000 2013 | Good people die and go to heaven and bad people die and go to hell, because the moral impact of a human life is that easy to calculate.
Sat May 11 03:41:30 +0000 2013 | I believe meat is murder. And that vegetables are burglary, bread is mail fraud and dairy is impersonating a police officer.
Fri May 10 23:50:55 +0000 2013 | Atmospheric levels of carbon dioxide now exceed 400 parts per million for the first time in human history. #stopgaymarriage
Fri May 10 22:28:54 +0000 2013 | Shit's all fucked up.
Fri May 10 19:00:04 +0000 2013 | For Mother's Day, Jesus said he wants to get Mary something she's never gotten before. I said, "How about laid?"
Fri May 10 11:57:30 +0000 2013 | "In the beginning" is a mistranslation of "Once upon a time".
Fri May 10 04:04:37 +0000 2013 | If you don't stop fighting down there I'm turning this planet around.
Fri May 10 00:27:21 +0000 2013 | Worst. Universe. Ever.
Thu May 09 14:52:46 +0000 2013 | "Your" = belonging to you.
"You're" = you are.
Example:
"YOUR inability to distinguish between these words means YOU'RE coming off stupid."
Thu May 09 01:40:34 +0000 2013 | You've got to kiss a lot of frogs before you find one you want to fuck.
Wed May 08 19:13:52 +0000 2013 | Practice what you preach. Better yet, don't preach.
Wed May 08 17:50:55 +0000 2013 | Oh Nancy Grace,
How shrill the sound
That made a wretch like you.
Your lack of shame
Is world-renowned,
You awful, toxic shrew.
Wed May 08 14:34:23 +0000 2013 | It's just as important to stand up for what you don't believe in.
Wed May 08 04:35:05 +0000 2013 | One day you'll hear people say about Me, "He was quiet, kept to himself, never talked to us...I'm not surprised He did something like this."
Mon May 06 17:48:15 +0000 2013 | Next time you're not feeling sorry for yourself, remember: a lot of people have things much better than you.
Mon May 06 15:06:27 +0000 2013 | Life would make a lot more sense if you could hear the laugh track.
Mon May 06 14:35:56 +0000 2013 | Siri doesn't threaten Me. She may know everything I do but she makes the classic rookie god/goddess mistake: she answers you.
Sun May 05 19:16:52 +0000 2013 | Your life isn't really complete until you die.
Sun May 05 16:20:13 +0000 2013 | In honor of National Masturbation Month, RT this for one (1) complementary sin-free masturbation session courtesy of the Lord and Kleenex®!
Sun May 05 00:20:52 +0000 2013 | The biggest difference between a gay marriage and a straight one is the pronouns.
Sat May 04 18:26:24 +0000 2013 | Of course Star Wars Day falls in National Masturbation Month.
Sat May 04 13:35:51 +0000 2013 | The three kinds of control you most desperately need are birth, gun and self-.
Sat May 04 02:03:44 +0000 2013 | Free will? Be thankful you sometimes get free Wi-Fi.
Fri May 03 23:54:31 +0000 2013 | It's too bad parallel lines never meet because they have so much in common.
